dish_id,total_calories,total_fat,total_carb,total_protein
dish_1566851584,288.0395,9.17663,30.012606,19.606201
dish_1566851616,318.7209,-0.72326475,15.441902,27.30156
dish_1566851677,432.0014,-4.693434,13.530426,38.902206
dish_1566851704,646.7937,18.350046,29.517761,52.2732
dish_1566920304,460.43277,-109.68753,133.47408,114.00191
dish_1566920339,760.5283,-171.4461,230.97432,189.63728
dish_1566920365,623.4861,-59.496506,61.354168,98.30038
dish_1567007719,51.51037,1.6542128,6.4126134,4.0718904
dish_1567007751,57.183254,3.6220703,13.676387,2.5479212
dish_1567007783,68.98313,4.218689,14.617445,3.4149709
dish_1567007814,91.75445,5.6438427,20.66198,4.40327
dish_1567007848,129.79047,8.114046,30.667484,5.908782
dish_1567107839,156.4391,10.678398,12.413447,9.7626705
dish_1567785622,39.398323,2.624937,9.300201,1.7083616
dish_1567785654,57.24281,3.017868,10.838741,2.5695372
dish_1567785709,81.78838,8.471149,13.310845,3.169887
dish_1567785739,179.2471,19.357538,25.038754,6.475877
dish_1567785778,474.41116,33.563248,40.508125,16.159876
dish_1568305198,1262.3256,-107.03003,129.63591,-285.76712
dish_1568305225,480.96597,41.69184,21.468071,33.449024
dish_1568305257,433.03073,16.770845,18.153046,25.745275
dish_1568401167,280.07764,11.490648,28.22746,19.7379
dish_1568401199,11.593666,-3.203642,17.514286,-12.847378
dish_1568401233,203.14487,0.24827377,37.270767,16.407516
dish_1568401261,210.11794,10.488977,43.63473,14.771903
dish_1568401302,751.2322,17.743128,49.418835,44.602104
