dish_id,total_calories,total_fat,total_carb,total_protein
dish_1566851584,266.6857,11.869539,29.441036,19.227161
dish_1566851616,330.80972,19.214113,39.00115,25.849207
dish_1566851677,429.1639,15.579767,30.705715,31.82556
dish_1566851704,470.74484,18.280474,29.82816,32.0796
dish_1566920304,440.0922,18.526487,23.848877,56.72219
dish_1566920339,351.2837,9.055994,31.584902,53.908306
dish_1566920365,314.8745,13.227228,36.269665,31.193546
dish_1567007719,32.36834,2.0929356,7.903218,1.3972666
dish_1567007751,64.26576,4.0595818,15.264627,2.905713
dish_1567007783,90.58933,5.8144073,16.56289,5.107994
dish_1567007814,100.82957,6.519415,22.571613,4.7814665
dish_1567007848,138.76483,8.915079,31.226236,6.578227
dish_1567107839,190.94473,12.03212,17.047947,12.908952
dish_1567785622,32.165764,-0.6653457,1.8322134,3.088996
dish_1567785654,37.568737,-0.24679,7.4255304,2.427083
dish_1567785709,60.19598,-0.585167,9.105511,3.5397706
dish_1567785739,155.86807,-3.6038456,16.081898,11.186385
dish_1567785778,264.64645,14.642412,18.461107,18.484322
dish_1568305198,447.11685,30.355114,6.406725,30.711735
dish_1568305225,628.86365,18.307184,28.883244,48.0588
dish_1568305257,453.66678,12.876513,15.235085,31.430038
dish_1568401167,208.28386,11.689722,30.05048,14.778142
dish_1568401199,314.6321,17.447496,25.145718,21.509678
dish_1568401233,402.64844,16.624147,31.88374,30.208235
dish_1568401261,366.9948,14.452814,34.223553,23.213135
dish_1568401302,499.71738,32.55239,56.67677,31.699993
