dish_id,total_calories,total_fat,total_carb,total_protein
dish_1566851616,380.32166,22.267595,41.899918,28.61642
dish_1566851677,458.19968,16.60274,34.37794,32.73739
dish_1566851704,632.9173,30.623972,35.418953,46.077538
dish_1566920304,448.27542,19.055262,24.40113,57.01709
dish_1566920339,380.0151,12.8491535,40.851135,54.442154
dish_1566920365,439.42966,13.938059,25.944433,39.492443
dish_1567007719,31.481434,2.03689,7.693598,1.356848
dish_1567007751,63.98011,4.0409203,15.271762,2.8608184
dish_1567007783,75.509544,4.739641,17.94633,3.4011216
dish_1567007814,103.80503,6.4929028,24.590637,4.703347
dish_1567007848,140.23456,8.730539,33.133602,6.383649
dish_1567107839,172.3338,11.451265,13.177393,12.709504
dish_1567785622,18.765486,2.5969033,4.985071,-2.0810041
dish_1567785654,63.087776,5.057046,11.520362,1.7326431
dish_1567785709,106.84626,12.216578,13.4248295,4.39036
dish_1567785739,140.72153,16.00832,22.085999,10.214155
dish_1567785778,367.64435,27.098276,30.384548,45.849632
dish_1568305198,453.92133,30.852766,6.1238003,31.048267
dish_1568305225,604.122,37.296593,16.638199,41.73536
dish_1568305257,483.3924,13.4901905,16.77507,33.545265
dish_1568401167,211.72263,6.547907,23.567007,15.016837
dish_1568401199,207.55487,2.396387,20.858124,17.005703
dish_1568401233,355.9415,5.415354,31.819859,22.444445
dish_1568401261,363.7441,5.734621,32.593975,23.424109
dish_1568401302,430.1472,17.593935,64.93556,23.073349
