dish_id,total_calories,total_fat,total_carb,total_protein
dish_1566851584,330.40652,11.223795,39.71951,21.93959
dish_1566851616,326.28293,20.855669,51.15,23.373562
dish_1566851677,514.2699,15.276651,39.22044,36.64457
dish_1566851704,664.1492,38.122322,45.9434,47.11522
dish_1566920304,460.28574,19.71565,24.793577,58.226604
dish_1566920339,387.6556,11.922655,40.739204,57.028316
dish_1566920365,333.22116,-2.3934307,24.946487,39.495136
dish_1567007719,30.655085,1.987688,7.5016503,1.3176517
dish_1567007751,63.210434,3.993679,15.092135,2.8257556
dish_1567007783,76.88095,4.835497,18.296978,3.4565392
dish_1567007814,104.19953,6.5180798,24.68621,4.7174597
dish_1567007848,140.33966,8.740374,33.162376,6.387638
dish_1567107839,163.577,6.0463467,13.777497,11.912005
dish_1567785622,17.550362,6.046172,6.153468,-4.5384097
dish_1567785654,65.24764,3.798605,14.382998,3.1014795
dish_1567785709,91.17306,8.578821,13.028288,4.0452404
dish_1567785739,101.575195,13.442209,17.954464,3.3134308
dish_1567785778,243.95618,33.843773,21.36365,7.0840273
dish_1568305198,450.0696,30.571562,6.044407,30.78157
dish_1568305225,614.01105,40.42681,18.427277,43.37744
dish_1568305257,498.2689,15.6299305,17.508087,32.96661
dish_1568401167,230.79436,18.051477,33.844185,16.452627
dish_1568401199,245.55228,7.7030354,21.746098,13.103953
dish_1568401233,337.6676,-3.311163,29.876366,24.872444
dish_1568401261,379.9133,0.50667757,29.35434,28.124723
dish_1568401302,467.88644,10.320696,75.22593,25.275627
