dish_id,total_calories,total_fat,total_carb,total_protein
dish_1566851616,339.62897,22.78026,45.627525,25.849253
dish_1566851677,498.32776,17.308779,36.11416,37.556755
dish_1566851704,663.8907,36.44751,36.335175,52.450058
dish_1566920304,450.24765,19.525145,23.690334,56.220474
dish_1566920339,364.77155,14.55493,41.27186,49.446007
dish_1566920365,596.50354,25.545565,37.830456,48.756813
dish_1567007719,30.179985,1.9573687,7.3861346,1.2957158
dish_1567007751,63.07531,3.9846802,15.062687,2.8208642
dish_1567007783,76.79034,4.826853,18.271969,3.45399
dish_1567007814,104.721016,6.5523167,24.808067,4.744611
dish_1567007848,139.86201,8.70606,33.048355,6.363247
dish_1567107839,165.18286,7.448494,13.106575,12.308679
dish_1567785622,21.67278,3.895959,6.741379,-1.8609018
dish_1567785654,73.28461,3.4173946,12.448382,4.879893
dish_1567785709,94.81426,8.948372,12.322177,4.197753
dish_1567785739,107.234634,13.175535,17.868784,3.9733686
dish_1567785778,315.2818,31.425875,24.60185,12.073745
dish_1568305198,453.24637,30.785692,6.1088066,31.002563
dish_1568305225,616.70526,41.158592,18.718132,43.475555
dish_1568305257,507.31323,18.347307,18.582245,32.697388
dish_1568401167,210.06464,18.916185,27.640278,13.084846
dish_1568401199,254.4823,13.103273,22.241747,13.430156
dish_1568401233,327.13715,-0.8221188,30.913082,21.953953
dish_1568401261,382.73477,-3.2609386,33.01097,26.389614
dish_1568401302,472.8959,4.8697376,77.0545,26.8228
