dish_id,total_calories,total_fat,total_carb,total_protein
dish_1566851584,290.84775,8.891581,33.98674,20.33169
dish_1566851616,290.76245,17.371271,41.419704,22.187374
dish_1566851677,524.80005,12.226137,35.070786,38.1873
dish_1566851704,698.68524,42.031006,39.084057,59.060276
dish_1566920304,420.39404,17.903307,23.931274,53.651306
dish_1566920339,330.9055,16.819574,35.147747,37.833305
dish_1566920365,598.8962,31.204237,22.466217,48.890522
dish_1567007719,25.01196,1.6670579,6.2679453,0.98669094
dish_1567007751,101.23007,10.131273,13.404632,5.151207
dish_1567007783,82.75558,6.1967754,15.892082,3.7595062
dish_1567007814,105.71299,6.6876698,24.930721,4.8187513
dish_1567007848,167.62852,12.527487,32.886265,9.047511
dish_1567107839,182.58398,9.834719,16.508331,12.495742
dish_1567785622,29.551762,-0.4158526,1.7319729,2.8685267
dish_1567785654,75.828865,4.408025,10.743483,3.9187412
dish_1567785709,95.753105,7.106388,12.679815,4.6873393
dish_1567785739,109.05863,14.527658,17.92374,4.2170153
dish_1567785778,391.29684,30.668612,22.924124,19.766075
dish_1568305198,462.65204,31.41802,6.22217,31.639236
dish_1568305225,627.8911,43.280273,19.651115,44.10156
dish_1568305257,566.5734,30.861788,26.494904,30.692135
dish_1568401167,242.521,29.6177,34.98179,7.598071
dish_1568401199,277.97958,11.17238,25.923386,16.06076
dish_1568401233,318.97968,17.94935,42.669716,18.26064
dish_1568401261,336.04376,4.027071,37.61562,17.839298
dish_1568401302,483.6083,6.1303577,71.916214,28.641727
